Price,Gross_Square_Meter,Number_of_rooms,Building_Age,Heating_Type,District
395000.00,120,2,0_5,Central,Basaksehir
395000.00,120,2,0_5,Central,Esenyurt
395000.00,120,2,0_5,Central,Sancaktepe
395000.00,120,2,0_5,Central,Sancaktepe
395000.00,119,2,0_5,Central,Pendik
395000.00,118,2,0_5,Central,Cekmekoy
395000.00,115,2,0_5,Non Central,Sultangazi
395000.00,114,2,0_5,Central,Kucukcekmece
395000.00,110,2,0_5,Non Central,Bahcelievler
395000.00,110,2,0_5,Central,Esenyurt
395000.00,110,2,0_5,Central,Esenyurt
395000.00,110,2,0_5,Non Central,Pendik
395000.00,107,2,0_5,Central,Esenler
395000.00,105,2,0_5,Non Central,Arnavutkoy
395000.00,105,2,0_5,Non Central,Bagcilar
395000.00,105,2,0_5,Central,Tuzla
395000.00,100,2,0_5,Central,Cekmekoy
395000.00,100,2,0_5,Non Central,Eyupsultan
395000.00,100,2,0_5,Non Central,Sultangazi
395000.00,100,2,0_5,Non Central,Sultangazi
395000.00,100,2,0_5,Non Central,Sultangazi
395000.00,100,2,0_5,Non Central,Sultangazi
395000.00,95,2,0_5,Non Central,Esenler
395000.00,95,2,0_5,Non Central,Esenler
395000.00,95,2,0_5,Non Central,Eyupsultan
395000.00,95,2,0_5,Non Central,Kartal
395000.00,95,2,0_5,Non Central,Maltepe
395000.00,91,2,0_5,Non Central,Maltepe
395000.00,90,2,0_5,Non Central,Bagcilar
395000.00,90,2,0_5,Non Central,Cekmekoy
395000.00,90,2,0_5,Non Central,Eyupsultan
395000.00,90,2,0_5,Non Central,Kagithane
395000.00,90,2,0_5,Non Central,Kartal
395000.00,90,2,0_5,Non Central,Maltepe
395000.00,85,2,0_5,Non Central,Arnavutkoy
395000.00,85,2,0_5,Non Central,Bahcelievler
395000.00,85,2,0_5,Non Central,Eyupsultan
395000.00,80,2,0_5,Non Central,Esenler
395000.00,80,2,0_5,Non Central,Kagithane
395000.00,80,2,0_5,Non Central,Pendik
395000.00,80,2,0_5,Non Central,Sisli
395000.00,80,2,0_5,Non Central,Zeytinburnu
394000.00,98,2,0_5,Non Central,Bahcelievler
394000.00,90,2,0_5,Non Central,Kartal
393000.00,88,2,0_5,Non Central,Bagcilar
390000.00,148,2,0_5,Non Central,Cekmekoy
390000.00,145,2,0_5,Non Central,Pendik
390000.00,135,2,0_5,Non Central,Arnavutkoy
390000.00,130,2,0_5,Non Central,Esenyurt
390000.00,130,2,0_5,Non Central,Gaziosmanpasa
390000.00,129,2,0_5,Non Central,Arnavutkoy
390000.00,115,2,0_5,Non Central,Cekmekoy
390000.00,112,2,0_5,Central,Basaksehir
390000.00,110,2,0_5,Non Central,Avcilar
390000.00,110,2,0_5,Non Central,Sultangazi
390000.00,105,2,0_5,Non Central,Arnavutkoy
390000.00,105,2,0_5,Non Central,Bagcilar
390000.00,105,2,0_5,Central,Basaksehir
390000.00,105,2,0_5,Non Central,Esenler
390000.00,105,2,0_5,Non Central,Esenler
390000.00,105,2,0_5,Non Central,Kagithane
390000.00,105,2,0_5,Non Central,Maltepe
390000.00,105,2,0_5,Central,Sancaktepe
390000.00,105,2,0_5,Non Central,Sultangazi
390000.00,100,2,0_5,Non Central,Atasehir
390000.00,100,2,0_5,Non Central,Bahcelievler
390000.00,100,2,0_5,Non Central,Cekmekoy
390000.00,100,2,0_5,Non Central,Eyupsultan
390000.00,100,2,0_5,Non Central,Kartal
390000.00,100,2,0_5,Non Central,Pendik
390000.00,100,2,0_5,Non Central,Pendik
390000.00,100,2,0_5,Non Central,Sultangazi
390000.00,100,2,0_5,Non Central,Sultangazi
390000.00,97,2,0_5,Non Central,Bagcilar
390000.00,95,2,0_5,Non Central,Atasehir
390000.00,95,2,0_5,Non Central,Esenler
390000.00,95,2,0_5,Central,Kartal
390000.00,90,2,0_5,Non Central,Avcilar
390000.00,90,2,0_5,Non Central,Eyupsultan
390000.00,90,2,0_5,Non Central,Eyupsultan
390000.00,90,2,0_5,Non Central,Gaziosmanpasa
390000.00,90,2,0_5,Non Central,Kartal
390000.00,90,2,0_5,Non Central,Kucukcekmece
390000.00,90,2,0_5,Non Central,Kucukcekmece
390000.00,90,2,0_5,Non Central,Maltepe
390000.00,90,2,0_5,Central,Pendik
390000.00,90,2,0_5,Non Central,Tuzla
390000.00,90,2,0_5,Central,Tuzla
390000.00,100,2,0_5,Non Central,Uskudar
390000.00,100,2,0_5,Non Central,Uskudar
390000.00,85,2,0_5,Non Central,Bahcelievler
390000.00,85,2,0_5,Non Central,Kadikoy
390000.00,85,2,0_5,Non Central,Maltepe
390000.00,82,2,0_5,Non Central,Kucukcekmece
390000.00,73,2,0_5,Non Central,Atasehir
389000.00,119,2,0_5,Central,Pendik
389000.00,110,2,0_5,Non Central,Beylikduzu
389000.00,100,2,0_5,Non Central,Esenler
389000.00,100,2,0_5,Non Central,Silivri
389000.00,100,2,0_5,Non Central,Tuzla
389000.00,90,2,0_5,Non Central,Bahcelievler
389000.00,90,2,0_5,Non Central,Bahcelievler
389000.00,90,2,0_5,Central,Kadikoy
388872.00,95,2,0_5,Central,Pendik
388000.00,100,2,0_5,Central,Basaksehir
387500.00,80,2,0_5,Central,Kagithane
385000.00,185,2,0_5,Non Central,Sultangazi
385000.00,132,2,0_5,Central,Pendik
385000.00,125,2,0_5,Non Central,Sultangazi
385000.00,115,2,0_5,Central,Basaksehir
385000.00,115,2,0_5,Non Central,Beylikduzu
385000.00,115,2,0_5,Non Central,Esenyurt
385000.00,115,2,0_5,Central,Esenyurt
385000.00,115,2,0_5,Central,Kartal
385000.00,115,2,0_5,Non Central,Sultangazi
385000.00,110,2,0_5,Non Central,Esenyurt
385000.00,110,2,0_5,Central,Kagithane
385000.00,110,2,0_5,Non Central,Sultangazi
385000.00,110,2,0_5,Non Central,Sultangazi
385000.00,106,2,0_5,Non Central,Pendik
385000.00,105,2,0_5,Central,Basaksehir
385000.00,105,2,0_5,Non Central,Cekmekoy
385000.00,105,2,0_5,Non Central,Cekmekoy
385000.00,105,2,0_5,Non Central,Esenler
385000.00,105,2,0_5,Non Central,Esenler
385000.00,105,2,0_5,Non Central,Kucukcekmece
385000.00,105,2,0_5,Central,Pendik
385000.00,105,2,0_5,Non Central,Sultanbeyli
385000.00,103,2,0_5,Central,Cekmekoy
385000.00,103,2,0_5,Central,Cekmekoy
385000.00,100,2,0_5,Non Central,Bagcilar
385000.00,100,2,0_5,Non Central,Esenler
385000.00,100,2,0_5,Non Central,Esenler
385000.00,100,2,0_5,Non Central,Esenler
385000.00,100,2,0_5,Non Central,Esenler
385000.00,100,2,0_5,Central,Kucukcekmece
385000.00,98,2,0_5,Central,Sancaktepe
385000.00,95,2,0_5,Non Central,Gaziosmanpasa
385000.00,95,2,0_5,Non Central,Gaziosmanpasa
385000.00,90,2,0_5,Non Central,Atasehir
385000.00,90,2,0_5,Central,Atasehir
385000.00,90,2,0_5,Non Central,Bahcelievler
385000.00,90,2,0_5,Non Central,Esenler
385000.00,90,2,0_5,Non Central,Gungoren
385000.00,90,2,0_5,Central,Kagithane
385000.00,90,2,0_5,Non Central,Kagithane
385000.00,90,2,0_5,Non Central,Sultangazi
385000.00,90,2,0_5,Non Central,Uskudar
385000.00,90,2,0_5,Non Central,Uskudar
385000.00,80,2,0_5,Non Central,Uskudar
385000.00,80,2,0_5,Non Central,Uskudar
385000.00,78,2,0_5,Non Central,Uskudar
385000.00,88,2,0_5,Non Central,Kartal
385000.00,85,2,0_5,Non Central,Atasehir
385000.00,85,2,0_5,Non Central,Atasehir
385000.00,85,2,0_5,Central,Atasehir
385000.00,85,2,0_5,Non Central,Bayrampasa
385000.00,85,2,0_5,Non Central,Kucukcekmece
385000.00,85,2,0_5,Non Central,Tuzla
385000.00,80,2,0_5,Non Central,Fatih
385000.00,80,2,0_5,Non Central,Gungoren
385000.00,80,2,0_5,Non Central,Kagithane
382000.00,95,2,0_5,Central,Basaksehir
380000.00,140,2,0_5,Non Central,Cekmekoy
380000.00,132,2,0_5,Central,Pendik
380000.00,130,2,0_5,Non Central,Bahcelievler
380000.00,130,2,0_5,Non Central,Cekmekoy
380000.00,130,2,0_5,Central,Esenyurt
380000.00,130,2,0_5,Non Central,Sultangazi
380000.00,130,2,0_5,Non Central,Sultangazi
380000.00,127,2,0_5,Central,Basaksehir
380000.00,127,2,0_5,Central,Basaksehir
380000.00,125,2,0_5,Central,Silivri
380000.00,124,2,0_5,Central,Esenyurt
380000.00,122,2,0_5,Central,Sancaktepe
380000.00,120,2,0_5,Non Central,Beylikduzu
380000.00,120,2,0_5,Non Central,Buyukcekmece
380000.00,120,2,0_5,Non Central,Silivri
380000.00,115,2,0_5,Non Central,Esenyurt
380000.00,115,2,0_5,Central,Esenyurt
380000.00,115,2,0_5,Non Central,Sancaktepe
380000.00,114,2,0_5,Central,Basaksehir
380000.00,110,2,0_5,Non Central,Avcilar
380000.00,110,2,0_5,Non Central,Avcilar
380000.00,110,2,0_5,Non Central,Beylikduzu
380000.00,110,2,0_5,Central,Cekmekoy
380000.00,110,2,0_5,Central,Cekmekoy
380000.00,110,2,0_5,Central,Eyupsultan
380000.00,110,2,0_5,Central,Eyupsultan
380000.00,110,2,0_5,Non Central,Gaziosmanpasa
380000.00,110,2,0_5,Non Central,Kucukcekmece
380000.00,110,2,0_5,Non Central,Kucukcekmece
380000.00,110,2,0_5,Non Central,Sultangazi
380000.00,110,2,0_5,Non Central,Sultangazi
380000.00,105,2,0_5,Central,Esenler
380000.00,105,2,0_5,Non Central,Sultangazi
380000.00,105,2,0_5,Non Central,Sultangazi
380000.00,105,2,0_5,Non Central,Sultangazi
380000.00,100,2,0_5,Central,Atasehir
380000.00,100,2,0_5,Non Central,Bagcilar
380000.00,100,2,0_5,Non Central,Esenler
380000.00,100,2,0_5,Non Central,Eyupsultan
380000.00,100,2,0_5,Non Central,Gaziosmanpasa
380000.00,100,2,0_5,Central,Kagithane
380000.00,100,2,0_5,Central,Kagithane
380000.00,100,2,0_5,Non Central,Kucukcekmece
380000.00,95,2,0_5,Non Central,Atasehir
380000.00,95,2,0_5,Non Central,Atasehir
380000.00,95,2,0_5,Non Central,Bahcelievler
380000.00,95,2,0_5,Non Central,Bahcelievler
380000.00,95,2,0_5,Non Central,Bahcelievler
380000.00,95,2,0_5,Non Central,Cekmekoy
380000.00,95,2,0_5,Non Central,Gungoren
380000.00,95,2,0_5,Non Central,Kartal
380000.00,95,2,0_5,Non Central,Sultangazi
380000.00,92,2,0_5,Non Central,Esenler
380000.00,90,2,0_5,Non Central,Bahcelievler
380000.00,90,2,0_5,Non Central,Eyupsultan
380000.00,90,2,0_5,Non Central,Eyupsultan
380000.00,90,2,0_5,Non Central,Gaziosmanpasa
380000.00,90,2,0_5,Non Central,Gaziosmanpasa
380000.00,90,2,0_5,Central,Gaziosmanpasa
380000.00,90,2,0_5,Non Central,Gungoren
380000.00,90,2,0_5,Non Central,Kartal
380000.00,90,2,0_5,Non Central,Kartal
380000.00,90,2,0_5,Non Central,Kucukcekmece
380000.00,90,2,0_5,Non Central,Kucukcekmece
380000.00,90,2,0_5,Non Central,Uskudar
380000.00,90,2,0_5,Non Central,Uskudar
380000.00,85,2,0_5,Non Central,Atasehir
380000.00,85,2,0_5,Non Central,Bahcelievler
380000.00,85,2,0_5,Non Central,Eyupsultan
380000.00,85,2,0_5,Non Central,Eyupsultan
380000.00,85,2,0_5,Non Central,Gungoren
380000.00,85,2,0_5,Non Central,Gungoren
380000.00,85,2,0_5,Non Central,Kagithane
380000.00,85,2,0_5,Non Central,Kagithane
380000.00,80,2,0_5,Central,Maltepe
380000.00,77,2,0_5,Non Central,Maltepe
380000.00,77,2,0_5,Non Central,Maltepe
379000.00,115,2,0_5,Non Central,Kartal
379000.00,105,2,0_5,Non Central,Sultangazi
379000.00,100,2,0_5,Non Central,Cekmekoy
379000.00,95,2,0_5,Central,Maltepe
379000.00,95,2,0_5,Non Central,Sultangazi
379000.00,90,2,0_5,Non Central,Kartal
379000.00,80,2,0_5,Non Central,Uskudar
379000.00,80,2,0_5,Non Central,Uskudar
378072.00,95,2,0_5,Central,Pendik
378072.00,95,2,0_5,Central,Pendik
378000.00,100,2,0_5,Non Central,Kucukcekmece
377000.00,185,2,0_5,Non Central,Sultangazi
375000.00,140,2,0_5,Non Central,Cekmekoy
375000.00,132,2,0_5,Central,Pendik
375000.00,125,2,0_5,Non Central,Bahcelievler
375000.00,125,2,0_5,Non Central,Bahcelievler
375000.00,124,2,0_5,Central,Esenyurt
375000.00,124,2,0_5,Central,Esenyurt
375000.00,122,2,0_5,Non Central,Kartal
375000.00,120,2,0_5,Non Central,Bagcilar
375000.00,120,2,0_5,Non Central,Esenyurt
375000.00,120,2,0_5,Non Central,Sultangazi
375000.00,115,2,0_5,Central,Esenyurt
375000.00,115,2,0_5,Non Central,Sultangazi
375000.00,110,2,0_5,Non Central,Eyupsultan
375000.00,110,2,0_5,Non Central,Eyupsultan
375000.00,110,2,0_5,Non Central,Eyupsultan
375000.00,110,2,0_5,Non Central,Gungoren
375000.00,110,2,0_5,Non Central,Tuzla
375000.00,105,2,0_5,Non Central,Gaziosmanpasa
375000.00,102,2,0_5,Central,Sultanbeyli
375000.00,101,2,0_5,Central,Esenyurt
375000.00,100,2,0_5,Non Central,Atasehir
375000.00,100,2,0_5,Non Central,Avcilar
375000.00,100,2,0_5,Non Central,Avcilar
375000.00,100,2,0_5,Non Central,Bahcelievler
375000.00,100,2,0_5,Non Central,Esenler
375000.00,100,2,0_5,Non Central,Esenler
375000.00,100,2,0_5,Non Central,Esenler
375000.00,100,2,0_5,Non Central,Kagithane
375000.00,95,2,0_5,Non Central,Bagcilar
375000.00,95,2,0_5,Non Central,Bagcilar
375000.00,95,2,0_5,Non Central,Bagcilar
375000.00,95,2,0_5,Non Central,Gaziosmanpasa
375000.00,95,2,0_5,Non Central,Kagithane
375000.00,95,2,0_5,Non Central,Kagithane
375000.00,95,2,0_5,Central,Kartal
375000.00,95,2,0_5,Non Central,Kucukcekmece
375000.00,95,2,0_5,Non Central,Sisli
375000.00,94,2,0_5,Central,Cekmekoy
375000.00,92,2,0_5,Non Central,Arnavutkoy
375000.00,90,2,0_5,Non Central,Atasehir
375000.00,90,2,0_5,Non Central,Buyukcekmece
375000.00,90,2,0_5,Non Central,Gaziosmanpasa
375000.00,90,2,0_5,Central,Kagithane
375000.00,90,2,0_5,Non Central,Kartal
375000.00,90,2,0_5,Non Central,Kucukcekmece
375000.00,88,2,0_5,Non Central,Bahcelievler
375000.00,85,2,0_5,Non Central,Bayrampasa
375000.00,85,2,0_5,Non Central,Bayrampasa
375000.00,85,2,0_5,Non Central,Gungoren
375000.00,85,2,0_5,Non Central,Gungoren
375000.00,85,2,0_5,Non Central,Kagithane
375000.00,85,2,0_5,Non Central,Kagithane
375000.00,85,2,0_5,Non Central,Kartal
375000.00,81,2,0_5,Non Central,Eyupsultan
375000.00,80,2,0_5,Non Central,Atasehir
375000.00,80,2,0_5,Central,Basaksehir
375000.00,75,2,0_5,Central,Maltepe
375000.00,68,2,0_5,Non Central,Beyoglu
375000.00,65,2,0_5,Central,Sisli
373000.00,125,2,0_5,Non Central,Maltepe
372000.00,118,2,0_5,Central,Tuzla
372000.00,100,2,0_5,Non Central,Kagithane
370000.00,132,2,0_5,Central,Pendik
370000.00,132,2,0_5,Central,Pendik
370000.00,132,2,0_5,Central,Pendik
370000.00,130,2,0_5,Non Central,Arnavutkoy
370000.00,130,2,0_5,Non Central,Atasehir
370000.00,130,2,0_5,Non Central,Bagcilar
370000.00,125,2,0_5,Non Central,Esenyurt
370000.00,123,2,0_5,Non Central,Arnavutkoy
370000.00,120,2,0_5,Non Central,Beyoglu
370000.00,120,2,0_5,Non Central,Buyukcekmece
370000.00,119,2,0_5,Non Central,Pendik
370000.00,119,2,0_5,Non Central,Pendik
370000.00,115,2,0_5,Non Central,Beylikduzu
370000.00,113,2,0_5,Non Central,Cekmekoy
370000.00,110,2,0_5,Non Central,Bagcilar
370000.00,110,2,0_5,Non Central,Bagcilar
370000.00,110,2,0_5,Central,Cekmekoy
370000.00,110,2,0_5,Non Central,Kagithane
370000.00,110,2,0_5,Non Central,Kartal
370000.00,110,2,0_5,Non Central,Kartal
370000.00,110,2,0_5,Central,Pendik
370000.00,104,2,0_5,Non Central,Basaksehir
370000.00,104,2,0_5,Non Central,Basaksehir
370000.00,102,2,0_5,Non Central,Atasehir
370000.00,100,2,0_5,Central,Arnavutkoy
370000.00,100,2,0_5,Non Central,Cekmekoy
370000.00,100,2,0_5,Non Central,Eyupsultan
370000.00,100,2,0_5,Non Central,Kartal
370000.00,100,2,0_5,Non Central,Kucukcekmece
370000.00,100,2,0_5,Non Central,Sultangazi
370000.00,96,2,0_5,Central,Pendik
370000.00,95,2,0_5,Central,Basaksehir
370000.00,95,2,0_5,Non Central,Bayrampasa
370000.00,95,2,0_5,Non Central,Kartal
370000.00,95,2,0_5,Non Central,Kartal
370000.00,95,2,0_5,Non Central,Sisli
370000.00,95,2,0_5,Non Central,Tuzla
370000.00,90,2,0_5,Non Central,Avcilar
370000.00,90,2,0_5,Non Central,Bagcilar
370000.00,90,2,0_5,Non Central,Bayrampasa
370000.00,90,2,0_5,Non Central,Cekmekoy
370000.00,90,2,0_5,Non Central,Eyupsultan
370000.00,90,2,0_5,Non Central,Kagithane
370000.00,90,2,0_5,Non Central,Kagithane
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kartal
370000.00,90,2,0_5,Non Central,Kucukcekmece
370000.00,90,2,0_5,Non Central,Kucukcekmece
370000.00,90,2,0_5,Central,Maltepe
370000.00,90,2,0_5,Non Central,Sancaktepe
370000.00,90,2,0_5,Non Central,Sancaktepe
370000.00,90,2,0_5,Non Central,Sultangazi
370000.00,87,2,0_5,Non Central,Uskudar
370000.00,87,2,0_5,Non Central,Uskudar
370000.00,89,2,0_5,Non Central,Tuzla
370000.00,86,2,0_5,Non Central,Sancaktepe
370000.00,86,2,0_5,Non Central,Sancaktepe
370000.00,85,2,0_5,Non Central,Atasehir
370000.00,85,2,0_5,Non Central,Atasehir
370000.00,85,2,0_5,Non Central,Esenler
370000.00,85,2,0_5,Non Central,Gaziosmanpasa
370000.00,85,2,0_5,Non Central,Kagithane
370000.00,85,2,0_5,Non Central,Sisli
370000.00,85,2,0_5,Non Central,Zeytinburnu
370000.00,80,2,0_5,Non Central,Beyoglu
370000.00,80,2,0_5,Non Central,Kagithane
370000.00,80,2,0_5,Central,Maltepe
369999.00,85,2,0_5,Central,Atasehir
369000.00,117,2,0_5,Central,Pendik
369000.00,110,2,0_5,Non Central,Sultangazi
369000.00,95,2,0_5,Non Central,Bahcelievler
369000.00,90,2,0_5,Non Central,Bahcelievler
368000.00,105,2,0_5,Non Central,Bagcilar
368000.00,85,2,0_5,Non Central,Kartal
367000.00,125,2,0_5,Central,Pendik
367000.00,120,2,0_5,Non Central,Eyupsultan
367000.00,120,2,0_5,Non Central,Sultangazi
367000.00,99,2,0_5,Central,Pendik
367000.00,95,2,0_5,Non Central,Pendik
367000.00,90,2,0_5,Non Central,Uskudar
367000.00,90,2,0_5,Non Central,Uskudar
366700.00,101,2,0_5,Central,Basaksehir
365000.00,130,2,0_5,Central,Cekmekoy
365000.00,130,2,0_5,Central,Tuzla
365000.00,130,2,0_5,Central,Tuzla
365000.00,125,2,0_5,Non Central,Beylikduzu
365000.00,120,2,0_5,Non Central,Bahcelievler
365000.00,120,2,0_5,Non Central,Kucukcekmece
365000.00,117,2,0_5,Non Central,Gaziosmanpasa
365000.00,115,2,0_5,Central,Basaksehir
365000.00,115,2,0_5,Non Central,Beylikduzu
365000.00,115,2,0_5,Central,Kucukcekmece
365000.00,115,2,0_5,Central,Kucukcekmece
365000.00,115,2,0_5,Non Central,Tuzla
365000.00,112,2,0_5,Non Central,Bahcelievler
365000.00,112,2,0_5,Non Central,Sultangazi
365000.00,110,2,0_5,Non Central,Avcilar
365000.00,110,2,0_5,Non Central,Bahcelievler
365000.00,110,2,0_5,Central,Kagithane
365000.00,110,2,0_5,Non Central,Kartal
365000.00,110,2,0_5,Non Central,Sultangazi
365000.00,110,2,0_5,Non Central,Sultangazi
365000.00,110,2,0_5,Non Central,Sultangazi
365000.00,110,2,0_5,Non Central,Sultangazi
365000.00,110,2,0_5,Non Central,Sultangazi
365000.00,108,2,0_5,Central,Pendik
365000.00,105,2,0_5,Non Central,Eyupsultan
365000.00,105,2,0_5,Central,Pendik
365000.00,105,2,0_5,Central,Pendik
365000.00,102,2,0_5,Non Central,Cekmekoy
365000.00,102,2,0_5,Central,Esenyurt
365000.00,101,2,0_5,Central,Esenyurt
365000.00,100,2,0_5,Non Central,Avcilar
365000.00,100,2,0_5,Non Central,Bagcilar
365000.00,100,2,0_5,Non Central,Kagithane
365000.00,100,2,0_5,Non Central,Kagithane
365000.00,100,2,0_5,Non Central,Maltepe
365000.00,100,2,0_5,Non Central,Pendik
365000.00,100,2,0_5,Central,Pendik
365000.00,100,2,0_5,Non Central,Sultangazi
365000.00,98,2,0_5,Non Central,Gaziosmanpasa
365000.00,97,2,0_5,Non Central,Maltepe
365000.00,97,2,0_5,Non Central,Maltepe
365000.00,97,2,0_5,Non Central,Maltepe
365000.00,96,2,0_5,Central,Pendik
365000.00,95,2,0_5,Non Central,Avcilar
365000.00,95,2,0_5,Non Central,Bagcilar
365000.00,95,2,0_5,Central,Basaksehir
365000.00,95,2,0_5,Non Central,Bayrampasa
365000.00,95,2,0_5,Non Central,Cekmekoy
365000.00,95,2,0_5,Non Central,Esenler
365000.00,95,2,0_5,Non Central,Kartal
365000.00,95,2,0_5,Non Central,Kartal
365000.00,95,2,0_5,Non Central,Kartal
365000.00,95,2,0_5,Non Central,Kartal
365000.00,95,2,0_5,Non Central,Sultangazi
365000.00,95,2,0_5,Central,Sultangazi
365000.00,95,2,0_5,Central,Sultangazi
365000.00,90,2,0_5,Non Central,Avcilar
365000.00,90,2,0_5,Non Central,Bahcelievler
365000.00,90,2,0_5,Non Central,Bahcelievler
365000.00,90,2,0_5,Central,Bahcelievler
365000.00,90,2,0_5,Non Central,Esenler
365000.00,90,2,0_5,Non Central,Esenyurt
365000.00,90,2,0_5,Non Central,Eyupsultan
365000.00,90,2,0_5,Non Central,Eyupsultan
365000.00,90,2,0_5,Non Central,Gaziosmanpasa
365000.00,90,2,0_5,Non Central,Gungoren
365000.00,90,2,0_5,Non Central,Kagithane
365000.00,90,2,0_5,Central,Kagithane
365000.00,90,2,0_5,Non Central,Maltepe
365000.00,90,2,0_5,Central,Uskudar
365000.00,88,2,0_5,Non Central,Bayrampasa
365000.00,88,2,0_5,Non Central,Gaziosmanpasa
365000.00,85,2,0_5,Non Central,Avcilar
365000.00,85,2,0_5,Non Central,Bayrampasa
365000.00,85,2,0_5,Non Central,Bayrampasa
